id_pedido,id_restaurante,valor_pedido,quantidade_itens,tempo_preparo_minutos,tempo_entrega_minutos,tempo_total_minutos,tempo_estimado_minutos,atraso_minutos,atrasado,clima,hora,dia_semana,distancia_km
1742,52,43.25,2,39,27,66,49,17,1,Nublado,14,Sábado,3.9
1743,71,15.0,2,32,39,71,50,21,1,Ensolarado,20,Segunda,3.5
1744,53,35.08,5,19,11,30,29,1,0,Ensolarado,22,Sábado,0.5
1745,33,25.83,2,20,8,28,33,-5,0,Ensolarado,20,Terça,0.5
1746,70,47.11,3,21,26,47,39,8,1,Nublado,13,Segunda,2.3
1747,9,22.64,5,16,22,38,25,13,1,Chuvoso,6,Sexta,0.9
1748,12,111.85,5,35,10,45,43,2,0,Ensolarado,14,Terça,1.7
1749,43,117.2,3,19,41,60,34,26,1,Chuvoso,20,Quarta,3.1
1750,62,41.76,3,25,20,45,50,-5,0,Ensolarado,23,Sexta,4.7
1751,32,37.38,2,14,14,28,31,-3,0,Nublado,22,Sexta,2.6
1752,52,64.16,2,28,41,69,66,3,0,Ensolarado,15,Sábado,9.2
1753,26,72.98,3,15,13,28,32,-4,0,Ensolarado,0,Terça,0.8
1754,79,155.91,2,23,34,57,54,3,0,Garoa,11,Sábado,7.6
1755,72,75.47,6,10,115,125,86,39,1,Ensolarado,19,Terça,20.0
1756,8,40.21,1,9,10,19,28,-9,0,Ensolarado,13,Segunda,2.5
1757,17,51.13,4,18,37,55,38,17,1,Nublado,12,Terça,3.4
1758,44,51.47,2,21,26,47,44,3,0,Ensolarado,4,Segunda,3.7
1759,19,28.69,3,29,37,66,58,8,1,Ensolarado,21,Sábado,4.4
1760,73,43.2,5,18,32,50,27,23,1,Chuvoso,9,Segunda,0.7
1761,19,59.01,4,33,40,73,67,6,1,Ensolarado,2,Sábado,7.1
1762,76,22.87,2,19,12,31,32,-1,0,Ensolarado,8,Domingo,0.8
1763,70,38.81,6,24,57,81,49,32,1,Garoa,20,Sábado,5.3
1764,30,40.51,1,23,23,46,23,23,1,Tempestade,23,Domingo,0.5
1765,35,92.01,2,25,34,59,44,15,1,Chuvoso,8,Domingo,4.4
1766,9,29.72,6,12,23,35,28,7,1,Nublado,13,Quinta,1.8
1767,20,27.55,2,23,46,69,56,13,1,Nublado,11,Segunda,7.7
1768,12,65.08,1,29,19,48,51,-3,0,Ensolarado,17,Sábado,4.1
1769,66,99.47,6,20,29,49,24,25,1,Tempestade,20,Domingo,1.2
1770,78,62.25,3,13,38,51,43,8,1,Ensolarado,21,Terça,5.7
1771,16,37.14,4,33,16,49,35,14,1,Nublado,18,Segunda,0.5
1772,16,39.57,3,22,56,78,71,7,1,Nublado,18,Sexta,11.1
1773,53,15.0,4,25,42,67,41,26,1,Chuvoso,12,Quinta,4.2
1774,60,15.47,5,41,16,57,52,5,0,Nublado,16,Quarta,2.8
1775,12,69.72,2,26,21,47,54,-7,0,Ensolarado,17,Segunda,4.9
1776,45,15.42,5,15,35,50,46,4,0,Ensolarado,21,Quinta,6.2
1777,45,67.75,3,14,18,32,34,-2,0,Ensolarado,17,Domingo,2.6
1778,39,118.96,2,18,9,27,30,-3,0,Nublado,8,Segunda,0.5
1779,27,45.19,2,16,10,26,26,0,0,Nublado,17,Quinta,0.5
1780,56,44.99,2,29,27,56,37,19,1,Chuvoso,15,Quinta,1.4
1781,47,61.24,3,9,24,33,28,5,0,Ensolarado,13,Terça,2.7
1782,75,52.54,3,40,73,113,51,62,1,Chuvoso,13,Segunda,6.4
1783,52,67.82,1,25,20,45,39,6,1,Garoa,18,Sábado,1.1
1784,79,48.48,2,20,16,36,38,-2,0,Ensolarado,6,Segunda,2.6
1785,31,17.52,3,29,116,145,74,71,1,Chuvoso,12,Quarta,11.8
1786,1,83.77,6,24,97,121,71,50,1,Garoa,12,Sábado,12.3
1787,78,100.51,1,15,45,60,44,16,1,Garoa,19,Sábado,5.9
1788,22,80.55,2,26,29,55,32,23,1,Chuvoso,12,Sábado,1.4
1789,27,36.44,3,16,34,50,31,19,1,Chuvoso,14,Sexta,2.1
1790,77,18.59,2,14,21,35,35,0,0,Ensolarado,16,Sábado,3.3
1791,18,42.07,3,26,21,47,42,5,0,Nublado,11,Sábado,3.1
1792,31,37.74,3,29,41,70,37,33,1,Chuvoso,20,Sábado,0.6
1793,50,15.0,4,15,48,63,42,21,1,Ensolarado,20,Quarta,5.5
1794,29,64.89,3,15,31,46,31,15,1,Nublado,19,Terça,2.2
1795,50,16.89,5,12,34,46,41,5,0,Ensolarado,13,Sexta,5.4
1796,39,73.8,2,29,21,50,37,13,1,Chuvoso,1,Sábado,2.6
1797,35,100.9,4,25,17,42,38,4,0,Nublado,14,Sábado,2.7
1798,4,155.47,4,15,15,30,31,-1,0,Ensolarado,17,Quarta,1.2
1799,48,69.81,2,20,17,37,34,3,0,Garoa,22,Terça,2.5
1800,8,46.2,5,12,5,17,21,-4,0,Nublado,18,Sexta,0.5
1801,20,53.68,3,22,6,28,33,-5,0,Ensolarado,23,Terça,0.7
1802,59,81.29,3,29,13,42,38,4,0,Nublado,9,Segunda,0.5
1803,80,126.77,3,28,14,42,33,9,1,Ensolarado,21,Segunda,0.5
1804,17,42.88,2,19,18,37,37,0,0,Nublado,3,Sábado,3.0
1805,56,50.48,2,16,43,59,64,-5,0,Ensolarado,6,Domingo,9.5
1806,72,34.61,3,8,8,16,25,-9,0,Ensolarado,18,Segunda,1.6
1807,63,20.01,2,19,20,39,36,3,0,Nublado,9,Domingo,1.7
1808,33,35.26,1,16,11,27,33,-6,0,Nublado,8,Sexta,0.5
1809,64,34.65,2,9,21,30,38,-8,0,Ensolarado,22,Domingo,4.5
1810,12,101.23,3,29,10,39,41,-2,0,Nublado,14,Sábado,1.1
1811,76,27.39,3,18,24,42,39,3,0,Nublado,22,Sexta,3.1
1812,60,15.0,1,22,29,51,55,-4,0,Ensolarado,12,Segunda,3.8
1813,15,116.3,5,15,24,39,30,9,1,Nublado,13,Sábado,1.8
1814,15,59.23,4,15,53,68,46,22,1,Nublado,21,Quinta,6.7
1815,6,33.83,4,12,20,32,30,2,0,Nublado,12,Domingo,2.8
1816,47,46.2,4,9,19,28,21,7,1,Nublado,19,Quarta,0.5
1817,65,113.73,4,38,35,73,44,29,1,Tempestade,9,Quarta,1.9
1818,24,43.91,3,11,18,29,32,-3,0,Ensolarado,15,Domingo,2.0
1819,17,40.43,5,19,36,55,40,15,1,Ensolarado,13,Domingo,4.0
1820,51,35.88,5,11,34,45,34,11,1,Ensolarado,12,Sexta,4.1
1821,29,31.38,3,12,78,90,69,21,1,Ensolarado,19,Sábado,13.9
1822,76,25.23,1,24,18,42,32,10,1,Garoa,23,Sexta,1.0
1823,13,36.48,3,19,54,73,62,11,1,Ensolarado,7,Sábado,11.2
1824,30,46.94,1,16,5,21,23,-2,0,Nublado,11,Sexta,0.6
1825,7,42.47,4,19,21,40,32,8,1,Ensolarado,19,Sábado,0.8
1826,24,27.76,1,18,77,95,64,31,1,Ensolarado,21,Quinta,11.7
1827,47,33.69,3,12,55,67,33,34,1,Chuvoso,21,Quarta,4.2
1828,23,286.79,6,20,5,25,33,-8,0,Ensolarado,6,Sexta,0.8
1829,59,95.52,2,32,24,56,50,6,1,Chuvoso,8,Sábado,4.1
1830,66,34.65,3,10,17,27,33,-6,0,Ensolarado,2,Segunda,3.8
1831,53,33.2,3,31,43,74,35,39,1,Chuvoso,13,Segunda,2.3
1832,77,36.03,1,10,9,19,26,-7,0,Ensolarado,9,Quinta,0.5
1833,63,18.46,4,22,14,36,32,4,0,Chuvoso,18,Terça,0.7
1834,39,85.72,5,27,29,56,34,22,1,Chuvoso,20,Sexta,1.9
1835,24,36.25,1,15,24,39,30,9,1,Ensolarado,13,Quarta,1.5
1836,79,84.49,2,21,28,49,31,18,1,Garoa,20,Sábado,0.6
1837,79,50.14,6,20,71,91,80,11,1,Nublado,11,Segunda,15.4
1838,76,22.1,2,30,41,71,41,30,1,Chuvoso,12,Terça,3.7
1839,38,66.89,2,21,25,46,26,20,1,Chuvoso,21,Sábado,0.6
1840,56,40.61,2,23,9,32,36,-4,0,Ensolarado,9,Quinta,1.1
1841,39,24.66,3,14,33,47,53,-6,0,Ensolarado,17,Terça,7.4
1842,3,59.69,2,33,20,53,50,3,0,Ensolarado,22,Terça,2.9
1843,52,27.39,2,27,11,38,40,-2,0,Ensolarado,9,Quinta,1.3
1844,77,177.94,3,23,12,35,27,8,1,Chuvoso,15,Segunda,0.8
1845,41,84.57,2,8,6,14,20,-6,0,Ensolarado,13,Segunda,0.5
1846,69,84.86,3,11,45,56,57,-1,0,Ensolarado,18,Domingo,9.9
1847,7,76.65,6,21,25,46,42,4,0,Ensolarado,23,Sábado,4.0
1848,12,48.56,3,36,16,52,42,10,1,Chuvoso,18,Domingo,1.5
1849,27,23.58,3,14,21,35,40,-5,0,Ensolarado,22,Sábado,4.9
1850,38,65.1,3,23,37,60,26,34,1,Tempestade,21,Quarta,0.6
1851,33,344.6,2,22,26,48,36,12,1,Nublado,12,Sexta,1.2
1852,50,19.6,6,15,18,33,29,4,0,Nublado,18,Quarta,1.8
1853,58,53.02,2,31,59,90,46,44,1,Tempestade,11,Sexta,5.7
1854,63,15.0,1,18,7,25,32,-7,0,Nublado,19,Sábado,0.5
1855,40,67.0,2,14,31,45,40,5,0,Ensolarado,13,Quarta,3.5
1856,17,45.5,5,18,6,24,29,-5,0,Nublado,4,Domingo,0.7
1857,57,143.47,3,18,26,44,30,14,1,Ensolarado,19,Quarta,0.7
1858,42,212.91,3,33,21,54,36,18,1,Garoa,19,Sexta,0.5
1859,54,81.97,2,32,11,43,46,-3,0,Chuvoso,12,Segunda,2.7
1860,20,49.42,3,22,22,44,34,10,1,Garoa,11,Sexta,1.0
1861,5,34.46,3,28,13,41,32,9,1,Chuvoso,11,Sábado,0.5
1862,66,50.76,1,14,75,89,56,33,1,Nublado,13,Quarta,10.8
1863,33,41.62,3,21,49,70,56,14,1,Ensolarado,21,Segunda,7.3
1864,78,43.7,3,16,34,50,38,12,1,Ensolarado,8,Terça,4.3
1865,42,51.83,1,24,57,81,60,21,1,Ensolarado,20,Domingo,7.5
1866,37,40.28,2,16,72,88,57,31,1,Chuvoso,19,Quarta,8.9
1867,1,32.16,2,21,26,47,41,6,1,Ensolarado,9,Quarta,3.4
1868,44,26.07,1,32,24,56,43,13,1,Chuvoso,18,Quarta,3.4
1869,22,133.31,2,22,16,38,30,8,1,Ensolarado,22,Quinta,1.0
1870,46,16.48,4,41,20,61,41,20,1,Chuvoso,16,Sábado,1.2
1871,10,18.24,5,14,18,32,25,7,1,Ensolarado,20,Segunda,0.5
1872,21,169.61,2,27,20,47,36,11,1,Nublado,19,Domingo,1.6
1873,20,46.21,3,26,20,46,40,6,1,Nublado,19,Quarta,2.7
1874,20,35.31,1,19,12,31,33,-2,0,Ensolarado,13,Sexta,0.5
1875,14,32.47,1,13,27,40,48,-8,0,Ensolarado,15,Terça,7.6
1876,5,35.04,5,19,16,35,33,2,0,Nublado,16,Sábado,0.9
1877,34,30.94,3,10,10,20,24,-4,0,Ensolarado,22,Domingo,1.4
1878,23,213.31,1,27,5,32,32,0,0,Nublado,18,Sexta,0.5
1879,50,15.0,2,15,12,27,26,1,0,Nublado,22,Quinta,0.7
1880,75,66.57,4,24,15,39,33,6,1,Garoa,14,Quarta,0.9
1881,45,54.01,3,24,25,49,34,15,1,Chuvoso,16,Sexta,2.6
1882,24,26.7,2,20,27,47,29,18,1,Chuvoso,18,Domingo,1.3
1883,77,41.62,3,17,33,50,43,7,1,Nublado,3,Sábado,5.8
1884,47,15.0,3,10,15,25,21,4,0,Ensolarado,19,Sábado,0.5
1885,78,50.24,6,16,37,53,34,19,1,Nublado,19,Quarta,2.8
1886,22,92.0,3,25,26,51,35,16,1,Chuvoso,20,Segunda,2.3
1887,50,38.7,5,18,66,84,52,32,1,Nublado,21,Quinta,8.6
1888,17,27.59,4,19,34,53,46,7,1,Nublado,16,Terça,5.6
1889,70,31.76,3,22,36,58,56,2,0,Garoa,11,Quarta,7.3
1890,34,40.23,5,9,16,25,21,4,0,Nublado,13,Quarta,0.5
1891,20,108.34,4,27,37,64,38,26,1,Nublado,19,Segunda,2.3
1892,71,42.72,5,33,51,84,55,29,1,Chuvoso,13,Terça,5.1
1893,3,32.42,4,36,62,98,59,39,1,Garoa,13,Quarta,5.5
1894,28,56.37,3,30,13,43,35,8,1,Chuvoso,0,Segunda,0.8
1895,44,102.73,2,18,72,90,87,3,0,Ensolarado,18,Sábado,16.7
1896,12,92.43,5,20,17,37,44,-7,0,Ensolarado,19,Terça,2.1
1897,38,44.18,1,12,8,20,30,-10,0,Ensolarado,15,Sábado,1.8
1898,36,70.71,5,22,17,39,38,1,0,Ensolarado,9,Sábado,2.6
1899,50,20.01,5,15,20,35,25,10,1,Nublado,14,Sexta,0.5
1900,40,90.62,2,21,79,100,95,5,0,Ensolarado,9,Quarta,20.0
1901,22,68.72,3,19,19,38,36,2,0,Nublado,12,Sexta,2.6
1902,22,166.93,1,26,52,78,50,28,1,Chuvoso,7,Segunda,6.9
1903,13,84.12,3,14,7,21,33,-12,0,Ensolarado,17,Domingo,2.3
1904,11,40.2,4,36,15,51,41,10,1,Garoa,0,Sexta,0.5
1905,58,34.64,2,12,10,22,34,-12,0,Ensolarado,22,Sexta,2.2
1906,1,64.8,4,18,14,32,32,0,0,Garoa,13,Domingo,0.5
1907,9,24.98,1,9,38,47,46,1,0,Ensolarado,22,Sábado,7.0
1908,2,28.85,3,33,38,71,57,14,1,Ensolarado,13,Quarta,3.6
1909,47,19.78,1,17,54,71,21,50,1,Tempestade,19,Sábado,0.5
1910,36,54.8,3,13,47,60,60,0,0,Ensolarado,18,Domingo,9.2
1911,49,117.07,3,26,19,45,39,6,1,Nublado,20,Quinta,1.6
1912,75,25.53,6,22,20,42,34,8,1,Ensolarado,15,Quinta,1.2
1913,56,102.69,2,24,47,71,74,-3,0,Ensolarado,22,Sábado,12.3
1914,52,34.51,2,21,73,94,87,7,1,Ensolarado,5,Sábado,15.5
1915,12,105.94,1,30,14,44,39,5,0,Nublado,18,Quinta,0.5
1916,24,56.07,6,18,29,47,38,9,1,Garoa,14,Domingo,3.8
1917,10,37.12,2,18,69,87,50,37,1,Chuvoso,21,Domingo,8.1
1918,17,55.2,3,23,25,48,34,14,1,Nublado,10,Terça,2.2
1919,56,50.0,4,26,24,50,42,8,1,Ensolarado,21,Sexta,2.8
1920,32,95.41,5,13,35,48,33,15,1,Nublado,12,Sábado,3.3
1921,63,21.49,3,22,13,35,34,1,0,Ensolarado,9,Quinta,1.1
1922,79,61.22,3,18,89,107,80,27,1,Chuvoso,11,Terça,15.5
1923,2,25.67,2,65,18,83,47,36,1,Chuvoso,7,Quinta,0.5
1924,66,45.79,2,9,37,46,39,7,1,Chuvoso,22,Domingo,5.5
1925,40,80.79,1,29,32,61,35,26,1,Tempestade,11,Sexta,2.1
1926,74,124.3,1,16,12,28,23,5,0,Chuvoso,8,Sexta,0.5
1927,27,36.97,4,17,26,43,30,13,1,Garoa,19,Domingo,1.6
1928,54,44.11,4,23,10,33,39,-6,0,Ensolarado,18,Sábado,0.7
1929,72,52.33,3,14,20,34,21,13,1,Nublado,19,Quinta,0.6
1930,48,72.39,1,14,25,39,35,4,0,Ensolarado,21,Sábado,2.8
1931,28,56.1,5,29,22,51,37,14,1,Chuvoso,7,Segunda,1.2
1932,48,76.16,5,15,17,32,33,-1,0,Ensolarado,19,Terça,2.0
1933,60,24.55,1,29,22,51,57,-6,0,Ensolarado,22,Sexta,4.5
1934,21,49.63,2,31,17,48,35,13,1,Garoa,17,Sábado,1.2
1935,21,63.9,3,34,30,64,33,31,1,Chuvoso,13,Sábado,0.5
1936,14,71.55,3,11,10,21,29,-8,0,Ensolarado,18,Terça,2.1
1937,70,90.95,4,24,14,38,37,1,0,Garoa,15,Terça,1.7
1938,17,46.53,1,17,30,47,46,1,0,Nublado,16,Quinta,5.6
1939,25,28.59,3,34,20,54,45,9,1,Chuvoso,18,Sábado,0.5
1940,29,118.64,6,13,38,51,38,13,1,Ensolarado,12,Domingo,4.5
1941,70,23.41,3,33,88,121,63,58,1,Chuvoso,19,Sexta,9.3
1942,61,45.42,2,33,29,62,50,12,1,Garoa,19,Quinta,2.9
1943,24,15.0,4,22,15,37,29,8,1,Chuvoso,20,Terça,1.3
1944,10,15.0,2,23,147,170,68,102,1,Tempestade,19,Segunda,13.5
1945,50,59.9,3,16,34,50,40,10,1,Garoa,16,Quinta,5.0
1946,67,127.18,2,15,68,83,55,28,1,Nublado,21,Domingo,9.7
1947,52,85.41,2,34,53,87,47,40,1,Chuvoso,19,Domingo,3.3
1948,48,76.71,2,27,69,96,65,31,1,Chuvoso,16,Quarta,11.6
1949,39,78.55,4,20,28,48,42,6,1,Ensolarado,21,Quinta,4.1
1950,63,28.92,4,32,27,59,37,22,1,Chuvoso,17,Sábado,2.2
1951,49,144.57,3,20,19,39,48,-9,0,Ensolarado,15,Terça,4.3
1952,45,36.59,4,15,67,82,58,24,1,Ensolarado,12,Terça,10.0
1953,9,21.01,3,18,35,53,25,28,1,Chuvoso,19,Segunda,0.8
1954,48,60.85,6,19,14,33,29,4,0,Ensolarado,19,Domingo,1.0
1955,39,71.84,1,28,12,40,36,4,0,Garoa,14,Sábado,2.5
1956,48,70.81,6,14,10,24,34,-10,0,Ensolarado,23,Terça,2.4
1957,74,96.77,3,11,25,36,24,12,1,Garoa,18,Sexta,0.9
1958,6,29.32,3,8,12,20,30,-10,0,Ensolarado,13,Segunda,2.8
1959,72,43.2,2,10,38,48,26,22,1,Chuvoso,19,Domingo,2.0
1960,80,81.38,4,37,81,118,57,61,1,Chuvoso,19,Sábado,7.7
1961,33,87.29,3,17,32,49,43,6,1,Ensolarado,21,Sábado,3.4
1962,28,104.25,3,23,19,42,35,7,1,Ensolarado,13,Terça,0.7
1963,28,25.1,3,21,23,44,48,-4,0,Ensolarado,18,Sexta,4.7
1964,36,38.96,4,22,28,50,44,6,1,Chuvoso,17,Quarta,4.4
1965,72,36.06,2,10,6,16,21,-5,0,Nublado,9,Sexta,0.5
1966,43,149.84,5,13,18,31,31,0,0,Ensolarado,17,Segunda,2.4
1967,32,85.06,1,20,56,76,46,30,1,Chuvoso,20,Terça,7.0
1968,21,49.02,3,27,9,36,33,3,0,Chuvoso,17,Sexta,0.5
1969,25,20.27,4,45,70,115,84,31,1,Chuvoso,16,Sexta,12.3
1970,73,32.17,5,17,23,40,39,1,0,Garoa,8,Sábado,4.5
1971,24,28.21,3,15,32,47,46,1,0,Ensolarado,9,Sexta,6.2
1972,74,72.9,2,10,21,31,33,-2,0,Ensolarado,20,Terça,3.4
1973,4,63.24,1,33,15,48,32,16,1,Tempestade,9,Sexta,1.5
1974,51,39.28,3,9,22,31,38,-7,0,Ensolarado,23,Sexta,5.2
1975,64,15.0,2,12,14,26,25,1,0,Ensolarado,14,Domingo,0.5
1976,23,117.23,3,16,12,28,33,-5,0,Chuvoso,22,Sexta,0.9
1977,79,116.72,3,26,11,37,34,3,0,Chuvoso,14,Sexta,1.5
1978,32,75.2,2,15,32,47,42,5,0,Nublado,23,Quinta,6.0
1979,6,16.21,2,7,12,19,22,-3,0,Ensolarado,7,Sábado,0.6
1980,24,23.39,3,21,21,42,27,15,1,Garoa,12,Sábado,0.5
1981,21,99.22,3,23,10,33,34,-1,0,Ensolarado,10,Quinta,1.0
1982,18,97.84,5,23,23,46,46,0,0,Ensolarado,7,Quarta,4.2
1983,6,59.03,2,11,30,41,30,11,1,Ensolarado,13,Segunda,2.8
1984,44,58.92,4,24,40,64,42,22,1,Ensolarado,19,Sexta,3.2
1985,73,19.21,2,16,26,42,40,2,0,Ensolarado,23,Sábado,4.8
1986,31,30.45,2,25,16,41,39,2,0,Nublado,18,Sábado,1.4
1987,18,124.96,1,24,21,45,33,12,1,Nublado,9,Domingo,0.5
1988,78,211.63,1,9,19,28,31,-3,0,Ensolarado,18,Segunda,1.9
1989,56,118.79,2,30,38,68,52,16,1,Nublado,17,Segunda,5.9
1990,66,162.14,2,25,19,44,22,22,1,Tempestade,12,Quarta,0.5
1991,64,26.25,2,19,30,49,28,21,1,Garoa,1,Quinta,1.3
1992,19,31.1,4,32,14,46,45,1,0,Ensolarado,7,Domingo,0.5
1993,25,51.05,3,39,35,74,54,20,1,Nublado,12,Sábado,3.3
1994,32,72.94,3,16,15,31,24,7,1,Nublado,19,Domingo,0.5
1995,25,32.73,2,44,62,106,70,36,1,Garoa,21,Terça,8.0
1996,62,117.88,3,30,55,85,55,30,1,Garoa,13,Sábado,6.1
1997,70,62.81,1,23,10,33,33,0,0,Nublado,18,Sábado,0.5
1998,16,40.88,1,26,25,51,51,0,0,Ensolarado,1,Sexta,5.3
1999,49,183.69,4,16,27,43,40,3,0,Ensolarado,13,Sábado,1.8
2000,31,35.22,3,20,21,41,56,-15,0,Ensolarado,23,Sábado,6.3
